Make,Type,Price,Region,Gear_Type,Origin,Options,Year,Engine_Size,Mileage,Negotiable,CarAge
BMW,X,165955.0,Riyadh,0,Saudi,Full,2018,2.0,47000,1,8
BMW,X,165955.0,Dammam,0,Saudi,Full,2011,5.0,205000,1,15
BMW,X,165955.0,Khobar,0,Saudi,Full,2014,4.4,124000,1,12
BMW,X,165955.0,Riyadh,0,Saudi,Semi Full,2015,4.3,168000,1,11
BMW,X,165955.0,Riyadh,0,Saudi,Full,2014,8.0,222000,1,12
BMW,X,165955.0,Riyadh,1,Gulf Arabic,Semi Full,2020,2.0,4500,1,6
BMW,X,165955.0,Dammam,1,Saudi,Full,2009,4.4,404000,1,17
BMW,X,165955.0,Riyadh,1,Saudi,Full,2014,8.0,222000,1,12
BMW,X,165955.0,Riyadh,1,Gulf Arabic,Semi Full,2020,2.0,4500,1,6
BMW,X,165955.0,Riyadh,1,Saudi,Full,2011,3.0,130000,1,15
BMW,X,165955.0,Khobar,1,Saudi,Full,2014,4.4,124000,1,12
BMW,X,165955.0,Riyadh,1,Saudi,Semi Full,2015,4.3,168000,1,11
BMW,X,165955.0,Dammam,1,Saudi,Full,2011,5.0,205000,1,15
BMW,X,165955.0,Dammam,1,Saudi,Full,2009,4.4,404000,1,17
BMW,X,165955.0,Riyadh,1,Saudi,Full,2018,2.0,47000,1,8
BMW,X,165955.0,Riyadh,1,Gulf Arabic,Full,2002,3.0,500,1,24
BMW,Z,95000.0,Jeddah,0,Saudi,Full,2015,4.0,65555,0,11
BMW,Z,95000.0,Jeddah,1,Saudi,Full,2015,4.0,65555,0,11
BMW,Z,95000.0,Dammam,1,Gulf Arabic,Full,2010,4.0,140000,1,16
BYD,F3,28000.0,Al-Medina,0,Saudi,Standard,2020,1.5,60000,0,6
BYD,F3,28000.0,Al-Medina,1,Saudi,Standard,2020,1.5,60000,0,6
BYD,F3,28000.0,Jeddah,1,Other,Standard,2014,1.5,200000,1,12
BYD,S6,0.0,Makkah,1,Saudi,Semi Full,2014,2.0,293000,1,12
BYD,S7,0.0,Aseer,1,Other,Semi Full,2018,2.0,138000,1,8
Cadillac,ATS,125000.0,Riyadh,1,Gulf Arabic,Full,2018,2.0,51000,0,8
Cadillac,ATS,125000.0,Riyadh,1,Gulf Arabic,Full,2018,2.0,51000,0,8
Cadillac,ATS,85000.0,Riyadh,1,Saudi,Standard,2018,2.0,78000,0,8
Cadillac,ATS,70000.0,Al-Medina,1,Saudi,Full,2016,2.5,88000,0,10
Cadillac,CT4,159000.0,Jeddah,1,Gulf Arabic,Semi Full,2020,3.7,100,0,6
Cadillac,CT4,159000.0,Jeddah,1,Gulf Arabic,Semi Full,2020,3.7,100,0,6
Cadillac,CT4,155000.0,Jeddah,1,Saudi,Semi Full,2020,3.7,5800,0,6
Cadillac,CT4,155000.0,Jeddah,1,Saudi,Semi Full,2020,3.7,5800,0,6
Cadillac,CT5,179000.0,Jeddah,0,Gulf Arabic,Semi Full,2021,2.0,100,0,5
Cadillac,CT5,179000.0,Jeddah,1,Gulf Arabic,Semi Full,2021,4.5,100,0,5
Cadillac,CT5,179000.0,Jeddah,1,Gulf Arabic,Semi Full,2021,2.0,100,0,5
Cadillac,CT6,175000.0,Jeddah,0,Saudi,Full,2017,3.0,70000,0,9
Cadillac,CT6,175000.0,Jeddah,1,Saudi,Full,2017,3.0,70000,0,9
Cadillac,CT6,150000.0,Riyadh,0,Saudi,Full,2018,3.6,27000,0,8
Cadillac,CT6,150000.0,Riyadh,1,Saudi,Full,2018,3.6,27000,0,8
Cadillac,CT6,162500.0,Riyadh,1,Saudi,Full,2019,3.6,17500,1,7
Cadillac,CT-S,135000.0,Dammam,0,Saudi,Semi Full,2019,2.0,43000,0,7
Cadillac,CT-S,135000.0,Dammam,1,Saudi,Semi Full,2019,2.0,43000,0,7
Cadillac,CT-S,50000.0,Riyadh,1,Saudi,Semi Full,2012,3.0,70000,0,14
Cadillac,CT-S,50000.0,Riyadh,1,Saudi,Semi Full,2012,3.0,70000,0,14
Cadillac,CT-S,45000.0,Al-Medina,1,Saudi,Semi Full,2013,3.8,137000,0,13
Cadillac,CT-S,45000.0,Al-Medina,1,Saudi,Semi Full,2013,3.8,137000,0,13
Cadillac,CT-S,40000.0,Yanbu,1,Saudi,Full,2011,3.0,101000,0,15
Cadillac,CT-S,40000.0,Yanbu,1,Saudi,Full,2011,3.0,101000,0,15
Cadillac,CT-S,32000.0,Riyadh,0,Saudi,Full,2010,3.6,240000,0,16
Cadillac,CT-S,32000.0,Riyadh,1,Saudi,Full,2010,3.6,240000,0,16
Cadillac,CT-S,60400.0,Najran,0,Saudi,Full,2009,3.6,222,1,17
Cadillac,CT-S,60400.0,Najran,1,Saudi,Full,2009,3.6,222,1,17
Cadillac,DTS,8000.0,Al-Medina,1,Saudi,Semi Full,2006,4.8,3000000,0,20
Cadillac,DTS,8000.0,Riyadh,0,Saudi,Full,2008,5.7,150000,1,18
Cadillac,DTS,8000.0,Riyadh,1,Saudi,Full,2008,5.7,150000,1,18
Cadillac,Escalade,280000.0,Riyadh,1,Saudi,Full,2020,6.2,5000,0,6
Cadillac,Escalade,261500.0,Riyadh,1,Saudi,Full,2019,6.2,58678,0,7
Cadillac,Escalade,261500.0,Riyadh,1,Saudi,Full,2019,6.2,58678,0,7
Cadillac,Escalade,230000.0,Riyadh,1,Saudi,Full,2018,6.2,22200,0,8
Cadillac,Escalade,230000.0,Riyadh,1,Saudi,Full,2018,6.2,22200,0,8
Cadillac,Escalade,180000.0,Dammam,1,Gulf Arabic,Semi Full,2016,6.2,130000,0,10
Cadillac,Escalade,180000.0,Dammam,1,Gulf Arabic,Semi Full,2016,6.2,130000,0,10
Cadillac,Escalade,179000.0,Dammam,1,Other,Full,2016,6.2,114000,0,10
Cadillac,Escalade,178000.0,Dammam,0,Other,Full,2016,6.2,119000,0,10
Cadillac,Escalade,178000.0,Dammam,1,Other,Full,2016,6.2,119000,0,10
Cadillac,Escalade,175000.0,Dammam,1,Other,Full,2016,6.2,114000,0,10
Cadillac,Escalade,175000.0,Dammam,1,Other,Full,2016,6.2,114000,0,10
Cadillac,Escalade,160000.0,Jeddah,1,Saudi,Full,2015,6.2,88000,0,11
Cadillac,Escalade,140000.0,Al-Medina,1,Saudi,Full,2015,8.3,241000,0,11
Cadillac,Escalade,50000.0,Riyadh,1,Saudi,Full,2009,6.2,219000,0,17
Cadillac,Escalade,50000.0,Riyadh,1,Saudi,Full,2009,6.2,219000,0,17
Cadillac,Escalade,48000.0,Riyadh,1,Other,Semi Full,2007,8.0,166000,0,19
Cadillac,Escalade,48000.0,Riyadh,1,Other,Semi Full,2007,8.0,166000,0,19
Cadillac,Escalade,39000.0,Khobar,0,Other,Full,2007,6.2,273000,0,19
Cadillac,Escalade,39000.0,Khobar,1,Other,Full,2007,6.2,273000,0,19
Cadillac,Escalade,37000.0,Al-Medina,0,Other,Full,2010,6.2,194000,0,16
Cadillac,Escalade,37000.0,Al-Medina,1,Other,Full,2010,6.2,194000,0,16
Cadillac,Escalade,30000.0,Riyadh,1,Saudi,Full,2004,6.0,300000,0,22
Cadillac,Escalade,18000.0,Qassim,1,Other,Semi Full,2007,6.2,476000,0,19
Cadillac,Escalade,18000.0,Qassim,1,Other,Semi Full,2007,6.2,476000,0,19
Cadillac,Escalade,128880.0,Riyadh,0,Saudi,Full,2011,6.2,270373,1,15
Cadillac,Escalade,128880.0,Riyadh,0,Saudi,Full,2011,6.2,200000,1,15
Cadillac,Escalade,128880.0,Najran,0,Other,Full,2007,6.2,222000,1,19
Cadillac,Escalade,128880.0,Riyadh,1,Saudi,Full,2015,5.3,123269,1,11
Cadillac,Escalade,128880.0,Najran,1,Other,Full,2007,6.2,222000,1,19
Cadillac,Escalade,128880.0,Riyadh,1,Saudi,Full,2007,8.0,255480,1,19
Cadillac,Escalade,128880.0,Al-Medina,1,Saudi,Full,2005,5.3,200,1,21
Cadillac,Escalade,128880.0,Riyadh,1,Saudi,Full,2011,6.2,270373,1,15
Cadillac,Escalade,128880.0,Riyadh,1,Saudi,Full,2011,6.2,200000,1,15
Cadillac,Fleetwood,65000.0,Al-Ahsa,0,Other,Full,1991,5.7,91000,0,35
Cadillac,Fleetwood,65000.0,Al-Ahsa,1,Other,Full,1991,5.7,91000,0,35
Cadillac,Fleetwood,48000.0,Al-Ahsa,1,Other,Full,1990,5.0,109000,0,36
Cadillac,Fleetwood,48000.0,Al-Ahsa,1,Other,Full,1990,5.0,109000,0,36
Cadillac,Other,40000.0,Al-Medina,1,Saudi,Full,2013,3.6,256000,0,13
Cadillac,SRX,0.0,Riyadh,0,Saudi,Semi Full,2015,3.6,155000,1,11
Cadillac,SRX,0.0,Riyadh,1,Saudi,Semi Full,2015,3.6,155000,1,11
Cadillac,XT5,130000.0,Riyadh,1,Saudi,Standard,2017,3.6,24000,0,9
Cadillac,XT5,130000.0,Riyadh,1,Gulf Arabic,Full,2017,3.6,91000,0,9
Cadillac,XT5,130000.0,Riyadh,1,Saudi,Standard,2017,3.6,24000,0,9
Cadillac,XT5,108000.0,Riyadh,1,Saudi,Full,2017,3.6,183000,0,9
Cadillac,XT5,108000.0,Riyadh,1,Saudi,Full,2017,3.6,183000,0,9
Changan,CS35,51000.0,Dammam,0,Saudi,Full,2021,1.6,2400,0,5
Changan,CS35,51000.0,Dammam,1,Saudi,Full,2021,1.6,2400,0,5
Changan,CS35,44000.0,Riyadh,0,Saudi,Full,2021,1.6,5000,0,5
Changan,CS35,44000.0,Riyadh,1,Saudi,Full,2021,1.6,5000,0,5
Changan,CS35,40000.0,Dammam,1,Saudi,Full,2019,1.6,150000,0,7
Changan,CS35,46000.0,Jazan,0,Saudi,Full,2021,8.5,30000,1,5
Changan,CS35,46000.0,Jazan,1,Saudi,Full,2021,8.5,30000,1,5
Changan,CS35 Plus,60000.0,Riyadh,0,Saudi,Full,2020,1.4,67095,0,6
Changan,CS35 Plus,60000.0,Riyadh,1,Saudi,Full,2020,1.4,64355,0,6
Changan,CS35 Plus,60000.0,Riyadh,1,Saudi,Full,2020,1.4,67095,0,6
Changan,CS35 Plus,60000.0,Riyadh,1,Saudi,Full,2020,1.4,64355,0,6
Changan,CS75,70000.0,Dammam,0,Saudi,Full,2020,1.8,11000,0,6
Changan,CS75,70000.0,Dammam,1,Saudi,Full,2020,1.8,11000,0,6
Changan,CS75,62000.0,Al-Ahsa,1,Saudi,Full,2020,1.8,46000,0,6
Changan,CS75,62000.0,Jeddah,1,Saudi,Standard,2021,1.6,8000,0,5
Changan,CS75,62000.0,Jeddah,1,Saudi,Standard,2020,1.6,8000,0,6
Changan,CS75,62000.0,Jeddah,1,Saudi,Standard,2021,1.6,8000,0,5
Changan,CS75,62000.0,Al-Ahsa,1,Saudi,Full,2020,1.8,46000,0,6
Changan,CS75,58000.0,Riyadh,1,Saudi,Full,2020,1.8,44000,0,6
Changan,CS75,51500.0,Riyadh,1,Saudi,Full,2019,1.8,83425,0,7
Changan,CS75,51500.0,Riyadh,1,Saudi,Full,2019,1.8,83425,0,7
Changan,CS75,37000.0,Riyadh,1,Saudi,Full,2017,1.8,107000,0,9
Changan,CS75,37000.0,Riyadh,1,Saudi,Full,2017,1.8,107000,0,9
Changan,CS75,57083.0,Dammam,1,Saudi,Full,2020,1.8,62000,1,6
Changan,CS75,57083.0,Dammam,1,Saudi,Full,2020,1.8,62000,1,6
Changan,CS85,98000.0,Jeddah,0,Saudi,Full,2021,2.0,2500,0,5
Changan,CS85,98000.0,Jeddah,1,Saudi,Full,2021,2.0,2500,0,5
Changan,CS95,88000.0,Hafar Al-Batin,1,Saudi,Semi Full,2020,2.0,45000,0,6
Changan,CS95,77000.0,Jeddah,0,Saudi,Full,2019,2.0,47000,0,7
Changan,CS95,77000.0,Jeddah,1,Saudi,Full,2019,2.0,47000,0,7
Changan,CS95,70000.0,Jeddah,1,Saudi,Full,2019,2.0,106000,0,7
Changan,CS95,78000.0,Riyadh,0,Saudi,Full,2021,2.0,33000,1,5
Changan,CS95,78000.0,Hail,0,Saudi,Full,2021,2.0,31000,1,5
Changan,CS95,78000.0,Makkah,1,Saudi,Full,2020,2.0,70000,1,6
Changan,CS95,78000.0,Hail,1,Saudi,Full,2021,2.0,40000,1,5
Changan,CS95,78000.0,Dammam,1,Saudi,Semi Full,2020,2.0,22058,1,6
Changan,CS95,78000.0,Riyadh,1,Saudi,Full,2021,2.0,33000,1,5
Changan,CS95,78000.0,Makkah,1,Saudi,Full,2020,2.0,70000,1,6
Changan,CS95,78000.0,Hail,1,Saudi,Full,2021,2.0,40000,1,5
Changan,CS95,78000.0,Riyadh,1,Saudi,Full,2021,1.2,160,1,5
Changan,CS95,78000.0,Dammam,1,Saudi,Semi Full,2020,2.0,22058,1,6
Changan,CS95,78000.0,Riyadh,1,Saudi,Semi Full,2020,1.5,35000,1,6
Changan,CS95,78000.0,Jazan,1,Saudi,Full,2020,2.0,32000,1,6
Changan,CS95,78000.0,Hail,1,Saudi,Full,2021,2.0,31000,1,5
Changan,Eado,60000.0,Jeddah,1,Saudi,Full,2021,1.6,1000,0,5
Changan,Eado,60000.0,Jeddah,1,Saudi,Full,2021,1.6,1000,0,5
Changan,Eado,51500.0,Riyadh,1,Saudi,Full,2020,1.6,36748,0,6
Changan,Eado,50000.0,Dammam,0,Saudi,Full,2020,1.6,9061,0,6
Changan,Eado,50000.0,Dammam,1,Saudi,Full,2020,1.6,9061,0,6
Changan,Eado,49500.0,Riyadh,1,Saudi,Semi Full,2020,1.6,24938,0,6
Changan,Eado,44000.0,Riyadh,1,Saudi,Semi Full,2020,1.6,94182,0,6
Changan,Eado,44000.0,Riyadh,1,Saudi,Semi Full,2020,1.6,94182,0,6
Changan,Eado,43000.0,Dammam,1,Saudi,Semi Full,2020,1.6,91000,0,6
Changan,Eado,42500.0,Riyadh,0,Saudi,Standard,2020,1.6,87235,0,6
Changan,Eado,42500.0,Riyadh,1,Saudi,Standard,2020,1.6,84000,0,6
Changan,Eado,42500.0,Riyadh,1,Saudi,Standard,2020,1.6,87235,0,6
Changan,Eado,42500.0,Riyadh,1,Saudi,Standard,2020,1.6,84000,0,6
Changan,Eado,42500.0,Riyadh,1,Saudi,Standard,2020,1.6,86000,0,6
Changan,Eado,42000.0,Riyadh,1,Saudi,Semi Full,2020,1.5,61760,0,6
Changan,Eado,42000.0,Riyadh,1,Saudi,Semi Full,2020,1.6,64695,0,6
Changan,Eado,42000.0,Riyadh,1,Saudi,Semi Full,2020,1.6,64695,0,6
Changan,Eado,42000.0,Riyadh,1,Saudi,Semi Full,2020,1.5,61760,0,6
Changan,Eado,42000.0,Riyadh,1,Saudi,Semi Full,2020,1.6,89770,0,6
Changan,Eado,46026.0,Dammam,1,Saudi,Full,2017,1.6,105000,1,9
Changan,Eado,46026.0,Dammam,1,Saudi,Full,2017,1.6,105000,1,9
Changan,Seven,32500.0,Riyadh,0,Saudi,Standard,2021,1.5,11000,0,5
Changan,Seven,32500.0,Riyadh,1,Saudi,Standard,2021,1.5,11000,0,5
Changan,Seven,28500.0,Riyadh,0,Saudi,Standard,2020,1.5,36833,0,6
Changan,Seven,28500.0,Riyadh,1,Saudi,Standard,2020,1.5,47528,0,6
Changan,Seven,28500.0,Riyadh,1,Saudi,Standard,2020,1.5,36833,0,6
Changan,Seven,28000.0,Riyadh,1,Saudi,Standard,2020,1.4,41600,0,6
Changan,Seven,28000.0,Riyadh,1,Saudi,Standard,2020,1.5,37000,0,6
Changan,Seven,28000.0,Riyadh,1,Saudi,Standard,2020,1.5,37000,0,6
Changan,Seven,28000.0,Riyadh,1,Saudi,Standard,2020,1.4,41600,0,6
Changan,Seven,27500.0,Riyadh,0,Saudi,Standard,2020,1.5,55531,0,6
Changan,Seven,27500.0,Riyadh,0,Saudi,Standard,2020,1.5,37644,0,6
Changan,Seven,27500.0,Riyadh,1,Saudi,Standard,2020,1.5,37644,0,6
Changan,Seven,27500.0,Riyadh,1,Saudi,Standard,2020,1.5,55531,0,6
Changan,Seven,27500.0,Riyadh,1,Saudi,Standard,2020,1.5,49214,0,6
Changan,Seven,25000.0,Aseer,1,Other,Standard,2020,1.4,46000,0,6
Changan,Seven,28333.0,Jeddah,0,Saudi,Standard,2022,1.1,2500,1,4
Changan,Seven,28333.0,Al-Ahsa,1,Saudi,Standard,2022,1.5,460,1,4
Changan,Seven,28333.0,Riyadh,1,Saudi,Standard,2021,1.5,9500,1,5
Changan,Seven,28333.0,Al-Ahsa,1,Saudi,Standard,2022,1.5,460,1,4
Changan,Seven,28333.0,Riyadh,1,Saudi,Standard,2021,1.5,9500,1,5
Changan,Seven,28333.0,Jeddah,1,Saudi,Standard,2022,1.1,2500,1,4
Changan,Seven,28333.0,Al-Ahsa,1,Saudi,Full,2019,1.5,2500,1,7
Changan,V7,0.0,Riyadh,0,Saudi,Standard,2018,1.6,169000,1,8
Changan,V7,0.0,Dammam,1,Saudi,Full,2018,1.5,70606,1,8
Changan,V7,0.0,Riyadh,1,Saudi,Standard,2018,1.6,169000,1,8
Chery,QQ,11000.0,Makkah,0,Saudi,Full,2012,1.4,100,0,14
Chery,Tiggo,42500.0,Riyadh,0,Saudi,Standard,2021,1.5,4175,0,5
Chery,Tiggo,42500.0,Riyadh,1,Saudi,Standard,2021,1.5,4175,0,5
Chevrolet,Abeka,14000.0,Taef,0,Saudi,Full,2008,1.8,260,0,18
Chevrolet,Abeka,14000.0,Taef,1,Saudi,Full,2008,1.8,260,0,18
Chevrolet,Abeka,11000.0,Jeddah,1,Saudi,Semi Full,2009,2.0,370000,0,17
Chevrolet,Abeka,11000.0,Jeddah,1,Saudi,Semi Full,2009,2.0,370000,0,17
Chevrolet,Abeka,12500.0,Riyadh,0,Saudi,Full,2007,4.3,168000,1,19
Chevrolet,Abeka,12500.0,Riyadh,1,Saudi,Full,2007,4.3,168000,1,19
Chevrolet,Avalanche,0.0,Riyadh,0,Other,Semi Full,2007,6.5,383,1,19
Chevrolet,Avalanche,0.0,Riyadh,1,Saudi,Full,2010,5.2,385,1,16
Chevrolet,Avalanche,0.0,Riyadh,1,Other,Semi Full,2007,6.5,383,1,19
Chevrolet,Aveo,22000.0,Riyadh,1,Saudi,Standard,2016,1.6,56000,0,10
Chevrolet,Aveo,20000.0,Riyadh,1,Saudi,Standard,2017,1.5,118000,0,9
Chevrolet,Aveo,20000.0,Riyadh,1,Saudi,Standard,2017,1.5,118000,0,9
Chevrolet,Aveo,20000.0,Riyadh,1,Other,Semi Full,2017,1.6,118000,0,9
Chevrolet,Aveo,13000.0,Dammam,1,Other,Standard,2014,1.6,88000,0,12
Chevrolet,Aveo,13000.0,Dammam,1,Other,Standard,2014,1.6,88000,0,12
Chevrolet,Aveo,11000.0,Qassim,0,Other,Standard,2011,1.2,102000,0,15
Chevrolet,Aveo,11000.0,Makkah,1,Other,Semi Full,2014,1.6,1500000,0,12
Chevrolet,Aveo,11000.0,Qassim,0,Other,Standard,2011,1.2,102000,0,15
Chevrolet,Aveo,11000.0,Makkah,1,Other,Semi Full,2014,1.6,1500000,0,12
Chevrolet,Aveo,8000.0,Taef,0,Saudi,Standard,2007,1.6,280,0,19
Chevrolet,Aveo,4500.0,Jeddah,0,Saudi,Semi Full,2008,1.6,30000,0,18
Chevrolet,Aveo,4500.0,Jeddah,0,Saudi,Semi Full,2008,1.6,30000,0,18
Chevrolet,Aveo,13000.0,Riyadh,0,Saudi,Standard,2011,1.6,266000,1,15
Chevrolet,Aveo,13000.0,Riyadh,0,Saudi,Standard,2011,1.6,21110,1,15
Chevrolet,Aveo,13000.0,Riyadh,0,Saudi,Semi Full,2004,1.6,220000,1,22
Chevrolet,Aveo,13000.0,Riyadh,1,Saudi,Standard,2011,1.6,21110,1,15
Chevrolet,Aveo,13000.0,Riyadh,0,Saudi,Standard,2011,1.6,200000,1,15
Chevrolet,Aveo,13000.0,Riyadh,0,Saudi,Semi Full,2004,1.6,220000,1,22
Chevrolet,Aveo,13000.0,Riyadh,0,Saudi,Standard,2011,1.6,266000,1,15
Chevrolet,Blazer,63000.0,Khobar,1,Gulf Arabic,Semi Full,2017,3.6,115000,0,9
Chevrolet,Blazer,63000.0,Khobar,1,Gulf Arabic,Semi Full,2017,3.6,115000,0,9
Chevrolet,Blazer,40000.0,Jubail,1,Saudi,Standard,2015,3.6,180000,0,11
Chevrolet,Blazer,40000.0,Jubail,1,Saudi,Standard,2015,3.6,180000,0,11
Chevrolet,Blazer,35000.0,Dammam,1,Saudi,Standard,2013,3.6,177560,0,13
Chevrolet,Blazer,18000.0,Jeddah,0,Saudi,Full,2008,3.6,220000,0,18
Chevrolet,Blazer,18000.0,Jeddah,1,Saudi,Full,2008,3.6,220000,0,18
Chevrolet,Blazer,15000.0,Wadi Dawasir,0,Saudi,Full,2008,3.6,128000,0,18
Chevrolet,Blazer,15000.0,Wadi Dawasir,1,Saudi,Full,2008,3.6,128000,0,18
Chevrolet,Blazer,14000.0,Dammam,0,Gulf Arabic,Full,2005,3.6,150000,0,21
Chevrolet,Blazer,14000.0,Dammam,1,Gulf Arabic,Full,2005,3.6,150000,0,21
Chevrolet,Blazer,13500.0,Abha,0,Other,Full,2005,2.0,213000,0,21
Chevrolet,Blazer,13500.0,Abha,1,Other,Full,2005,2.0,213000,0,21
Chevrolet,Blazer,10000.0,Riyadh,1,Saudi,Standard,2006,3.6,457000,0,20
Chevrolet,Blazer,10000.0,Riyadh,1,Saudi,Standard,2006,3.6,457000,0,20
Chevrolet,Blazer,8000.0,Jazan,1,Saudi,Semi Full,2007,6.0,400,0,19
Chevrolet,Blazer,24375.0,Riyadh,0,Saudi,Full,2006,2.3,3500,1,20
Chevrolet,Blazer,24375.0,Al-Ahsa,1,Saudi,Full,2007,3.6,200000,1,19
Chevrolet,Blazer,24375.0,Riyadh,1,Saudi,Semi Full,2006,3.6,449,1,20
Chevrolet,Blazer,24375.0,Riyadh,1,Saudi,Full,2006,2.3,3500,1,20
Chevrolet,Blazer,24375.0,Al-Ahsa,1,Saudi,Full,2007,3.6,200000,1,19
Chevrolet,Camaro,129000.0,Dammam,1,Other,Full,2017,6.2,116000,0,9
Chevrolet,Camaro,120000.0,Riyadh,0,Other,Full,2017,2.0,81633,0,9
Chevrolet,Camaro,120000.0,Riyadh,1,Other,Full,2017,2.0,81633,0,9
Chevrolet,Camaro,119000.0,Dammam,1,Other,Full,2018,3.6,118000,0,8
Chevrolet,Camaro,119000.0,Dammam,1,Other,Full,2018,3.6,118000,0,8
Chevrolet,Camaro,113000.0,Dammam,1,Other,Full,2017,3.6,118000,0,9
Chevrolet,Camaro,113000.0,Dammam,1,Other,Full,2017,3.6,118000,0,9
Chevrolet,Camaro,113000.0,Dammam,1,Other,Full,2018,3.6,79000,0,8
Chevrolet,Camaro,109000.0,Dammam,0,Other,Full,2018,3.6,89000,0,8
Chevrolet,Camaro,109000.0,Dammam,0,Other,Full,2017,3.6,99000,0,9
Chevrolet,Camaro,109000.0,Dammam,1,Other,Full,2018,3.6,89000,0,8
Chevrolet,Camaro,109000.0,Dammam,1,Other,Full,2017,3.6,99000,0,9
Chevrolet,Camaro,107000.0,Riyadh,1,Other,Full,2016,3.6,118993,0,10
Chevrolet,Camaro,107000.0,Riyadh,1,Other,Full,2016,3.6,118993,0,10
Chevrolet,Camaro,106000.0,Dammam,1,Other,Full,2016,3.6,94000,0,10
Chevrolet,Camaro,63000.0,Al-Medina,1,Saudi,Full,2013,5.7,137000,0,13
Chevrolet,Camaro,55000.0,Riyadh,0,Gulf Arabic,Full,2013,5.7,243,0,13
Chevrolet,Camaro,55000.0,Riyadh,1,Gulf Arabic,Full,2013,5.7,243,0,13
Chevrolet,Camaro,53000.0,Riyadh,1,Saudi,Full,2010,3.6,150000,0,16
Chevrolet,Camaro,101474.0,Aseer,0,Other,Full,2014,3.6,182,1,12
Chevrolet,Camaro,101474.0,Qurayyat,0,Other,Standard,2011,3.6,145000,1,15
Chevrolet,Camaro,101474.0,Riyadh,1,Saudi,Full,2016,6.2,161000,1,10
Chevrolet,Camaro,101474.0,Tabouk,1,Other,Full,2010,6.2,247000,1,16
Chevrolet,Camaro,101474.0,Tabouk,1,Saudi,Full,2010,6.2,258,1,16
Chevrolet,Camaro,101474.0,Riyadh,1,Saudi,Full,2016,6.2,161000,1,10
Chevrolet,Camaro,101474.0,Riyadh,1,Other,Semi Full,2012,3.6,231000,1,14
Chevrolet,Camaro,101474.0,Aseer,1,Other,Full,2014,3.6,182,1,12
Chevrolet,Camaro,101474.0,Tabouk,1,Saudi,Full,2010,6.2,258,1,16
Chevrolet,Camaro,101474.0,Tabouk,1,Other,Full,2010,6.2,247000,1,16
Chevrolet,Camaro,101474.0,Qurayyat,1,Other,Standard,2011,3.6,145000,1,15
Chevrolet,Caprice,108000.0,Riyadh,1,Saudi,Full,2015,6.0,172000,0,11
Chevrolet,Caprice,106500.0,Riyadh,0,Saudi,Standard,2014,6.0,35481,0,12
Chevrolet,Caprice,106500.0,Riyadh,1,Saudi,Standard,2014,6.0,35481,0,12
Chevrolet,Caprice,90000.0,Riyadh,1,Saudi,Standard,2013,6.2,55769,0,13
Chevrolet,Caprice,90000.0,Riyadh,1,Saudi,Standard,2013,6.2,55769,0,13
Chevrolet,Caprice,90000.0,Riyadh,1,Saudi,Standard,2013,6.0,55700,0,13
Chevrolet,Caprice,82000.0,Riyadh,0,Saudi,Full,2014,6.0,163000,0,12
Chevrolet,Caprice,82000.0,Riyadh,1,Saudi,Full,2014,6.0,163000,0,12
Chevrolet,Caprice,80500.0,Riyadh,1,Saudi,Standard,2013,6.0,70375,0,13
Chevrolet,Caprice,80500.0,Riyadh,1,Saudi,Standard,2013,6.0,70375,0,13
Chevrolet,Caprice,80000.0,Riyadh,1,Saudi,Standard,2015,6.0,105000,0,11
Chevrolet,Caprice,80000.0,Riyadh,1,Saudi,Standard,2015,6.0,105000,0,11
Chevrolet,Caprice,79500.0,Riyadh,1,Saudi,Standard,2013,6.0,74522,0,13
Chevrolet,Caprice,79500.0,Riyadh,1,Saudi,Standard,2013,6.0,74522,0,13
Chevrolet,Caprice,79000.0,Dammam,1,Saudi,Standard,2013,6.0,106000,0,13
Chevrolet,Caprice,79000.0,Dammam,1,Saudi,Standard,2013,6.0,106000,0,13
Chevrolet,Caprice,79000.0,Dammam,1,Saudi,Standard,2013,6.0,93000,0,13
Chevrolet,Caprice,79000.0,Dammam,1,Saudi,Standard,2013,6.0,54000,0,13
Chevrolet,Caprice,79000.0,Dammam,1,Saudi,Standard,2013,6.0,111000,0,13
Chevrolet,Caprice,79000.0,Dammam,1,Saudi,Standard,2013,6.0,114000,0,13
Chevrolet,Caprice,79000.0,Dammam,1,Saudi,Standard,2013,6.0,73000,0,13
Chevrolet,Caprice,77000.0,Riyadh,0,Saudi,Standard,2016,6.2,155000,0,10
Chevrolet,Caprice,77000.0,Riyadh,1,Saudi,Standard,2016,6.2,155000,0,10
Chevrolet,Caprice,76500.0,Riyadh,1,Saudi,Standard,2013,6.0,92132,0,13
Chevrolet,Caprice,75000.0,Riyadh,0,Saudi,Standard,2015,6.2,268041,0,11
Chevrolet,Caprice,75000.0,Riyadh,0,Saudi,Standard,2016,6.0,230000,0,10
Chevrolet,Caprice,75000.0,Riyadh,1,Saudi,Standard,2013,6.0,124628,0,13
Chevrolet,Caprice,75000.0,Riyadh,1,Saudi,Standard,2013,6.0,79159,0,13
Chevrolet,Caprice,75000.0,Riyadh,1,Saudi,Standard,2015,6.2,268041,0,11
Chevrolet,Caprice,75000.0,Riyadh,1,Saudi,Standard,2013,6.0,130000,0,13
Chevrolet,Caprice,75000.0,Riyadh,1,Saudi,Standard,2016,6.0,230000,0,10
Chevrolet,Caprice,75000.0,Riyadh,1,Saudi,Standard,2013,6.0,79159,0,13
